id,title,subtitle,authors,publisher,publishedDate,description,pageCount,categories,averageRating,ratingsCount,language,isbn10,isbn13,thumbnail,previewLink,infoLink
N4EvAAAAMAAJ,Literary Criticism,European and Indian Traditions,C. D. Narasimhaiah,,1966,,272.0,Conference.Literary criticism,,,en,,,http://books.google.com/books/content?id=N4EvAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=N4EvAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=128&source=gbs_api,http://books.google.co.in/books?id=N4EvAAAAMAAJ&dq=poetry&hl=&source=gbs_api
zHRaAAAAMAAJ,All Prose,Selected Essays and Reviews,William Corbett,"Zoland Books, Incorporated",2001,"Critical essays on art, American literature, music and the movies.",356.0,Literary Collections,,,en,,,http://books.google.com/books/content?id=zHRaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=zHRaAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=129&source=gbs_api,http://books.google.co.in/books?id=zHRaAAAAMAAJ&dq=poetry&hl=&source=gbs_api
YH1bAAAAMAAJ,The Poems of William Wordsworth,,William Wordsworth,,1908,,640.0,,,,en,,,http://books.google.com/books/content?id=YH1bAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=YH1bAAAAMAAJ&pg=PA492&dq=poetry&hl=&cd=130&source=gbs_api,https://play.google.com/store/books/details?id=YH1bAAAAMAAJ&source=gbs_api
dHhQAAAAMAAJ,Proceedings of the National Conference,,,,1985,,648.0,Computer programming,,,en,,,http://books.google.com/books/content?id=dHhQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=dHhQAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=131&source=gbs_api,http://books.google.co.in/books?id=dHhQAAAAMAAJ&dq=poetry&hl=&source=gbs_api
8AW3AAAAIAAJ,Poetry & Prose,With Izaac Walton's Life,"John Donne, Izaak Walton",,1946,,200.0,English literature,,,en,,,http://books.google.com/books/content?id=8AW3AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=8AW3AAAAIAAJ&q=poetry&dq=poetry&hl=&cd=132&source=gbs_api,http://books.google.co.in/books?id=8AW3AAAAIAAJ&dq=poetry&hl=&source=gbs_api
_waUMQ8ZV-UC,History of Arizona,,Richard E. Sloan,,1930,,646.0,Arizona,,,en,,,http://books.google.com/books/content?id=_waUMQ8ZV-UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=_waUMQ8ZV-UC&q=poetry&dq=poetry&hl=&cd=133&source=gbs_api,http://books.google.co.in/books?id=_waUMQ8ZV-UC&dq=poetry&hl=&source=gbs_api
dNsljpk2xBsC,The Woman's Supplement,,,,1920-10,,500.0,,,,en,,,http://books.google.com/books/content?id=dNsljpk2xBsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=dNsljpk2xBsC&q=poetry&dq=poetry&hl=&cd=134&source=gbs_api,http://books.google.co.in/books?id=dNsljpk2xBsC&dq=poetry&hl=&source=gbs_api
gPRQAQAAIAAJ,The Cave of Making,The Poetry of Louis MacNeice,Robyn Marsack,"Oxford University Press, USA",1982,,198.0,Literary Criticism,,,en,,,http://books.google.com/books/content?id=gPRQAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=gPRQAQAAIAAJ&q=poetry&dq=poetry&hl=&cd=136&source=gbs_api,http://books.google.co.in/books?id=gPRQAQAAIAAJ&dq=poetry&hl=&source=gbs_api
oTJ28j9DlO0C,Missouri School Journal,,,,1925,,362.0,,,,en,,,http://books.google.com/books/content?id=oTJ28j9DlO0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=oTJ28j9DlO0C&q=poetry&dq=poetry&hl=&cd=137&source=gbs_api,http://books.google.co.in/books?id=oTJ28j9DlO0C&dq=poetry&hl=&source=gbs_api
SJnak0aP7kQC,The Poet Wordsworth,"A Lecture Delivered at the House of Education Ambleside, on Thursday, June 20th, 1901",William Tuckwell,,1901,,34.0,Biography & Autobiography,,,en,,,http://books.google.com/books/content?id=SJnak0aP7kQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=SJnak0aP7kQC&pg=PA4&dq=poetry&hl=&cd=139&source=gbs_api,https://play.google.com/store/books/details?id=SJnak0aP7kQC&source=gbs_api
31w7AQAAMAAJ,The Encyclopaedia Britanica,"A Dictionary of Arts, Sciences, and General Literature. Supplement",,,1889,,816.0,Encyclopedias and dictionaries,,,en,,,http://books.google.com/books/content?id=31w7AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=31w7AQAAMAAJ&pg=PA662&dq=poetry&hl=&cd=164&source=gbs_api,https://play.google.com/store/books/details?id=31w7AQAAMAAJ&source=gbs_api
I6ssAAAAMAAJ,The Reading Teacher,,,,1959,,632.0,Reading,,,en,,,http://books.google.com/books/content?id=I6ssAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=I6ssAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=165&source=gbs_api,http://books.google.co.in/books?id=I6ssAAAAMAAJ&dq=poetry&hl=&source=gbs_api
Hjk6HIsOjqgC,The Literary Half-yearly,,,,1986,,1152.0,Comparative literature,,,en,,,http://books.google.com/books/content?id=Hjk6HIsOjqgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=Hjk6HIsOjqgC&q=poetry&dq=poetry&hl=&cd=166&source=gbs_api,http://books.google.co.in/books?id=Hjk6HIsOjqgC&dq=poetry&hl=&source=gbs_api
96zea9n5snYC,Newsweek,,"Raymond Moley, Samuel Thurston Williamson, Malcolm Muir, Rex Smith, Joseph Becker Phillips",,2000-04,,1640.0,Current events,,,en,,,http://books.google.com/books/content?id=96zea9n5snYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=96zea9n5snYC&q=poetry&dq=poetry&hl=&cd=167&source=gbs_api,http://books.google.co.in/books?id=96zea9n5snYC&dq=poetry&hl=&source=gbs_api
rxeHgkbHyw0C,The Civil service competitor,,,,1890,,632.0,,,,en,,,http://books.google.com/books/content?id=rxeHgkbHyw0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=rxeHgkbHyw0C&pg=PA283&dq=poetry&hl=&cd=168&source=gbs_api,https://play.google.com/store/books/details?id=rxeHgkbHyw0C&source=gbs_api
AWonAAAAMAAJ,The Journal of the National Education Association,,National Education Association of the United States,,1923,,904.0,Education,,,en,,,http://books.google.com/books/content?id=AWonAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=AWonAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=170&source=gbs_api,http://books.google.co.in/books?id=AWonAAAAMAAJ&dq=poetry&hl=&source=gbs_api
qfZkMMwOnHoC,Southerly,A Literary Magazine,,,1939,Vols. for 1939-1946 include the Annual report of the branch.,1108.0,,,,en,,,http://books.google.com/books/content?id=qfZkMMwOnHoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=qfZkMMwOnHoC&q=poetry&dq=poetry&hl=&cd=171&source=gbs_api,http://books.google.co.in/books?id=qfZkMMwOnHoC&dq=poetry&hl=&source=gbs_api
MVowAQAAMAAJ,The Canadian Magazine,,,,1923,,654.0,,,,en,,,http://books.google.com/books/content?id=MVowAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=MVowAQAAMAAJ&q=poetry&dq=poetry&hl=&cd=172&source=gbs_api,http://books.google.co.in/books?id=MVowAQAAMAAJ&dq=poetry&hl=&source=gbs_api
DKpYAAAAMAAJ,The Peacock Lute,Anthology of Poems in English by Indian Writers,V. N. Bhushan,,1945,,196.0,English poetry,,,en,,,http://books.google.com/books/content?id=DKpYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=DKpYAAAAMAAJ&q=poetry&dq=poetry&hl=&cd=173&source=gbs_api,http://books.google.co.in/books?id=DKpYAAAAMAAJ&dq=poetry&hl=&source=gbs_api
1J_NcORS11gC,Annual Report of the Regents,,,,1883,,554.0,,,,en,,,http://books.google.com/books/content?id=1J_NcORS11gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=1J_NcORS11gC&pg=PA359&dq=poetry&hl=&cd=175&source=gbs_api,https://play.google.com/store/books/details?id=1J_NcORS11gC&source=gbs_api
8_h-6r2ZgJEC,Southern Review,,,,1979,,588.0,American literature,,,en,,,http://books.google.com/books/content?id=8_h-6r2ZgJEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=8_h-6r2ZgJEC&q=poetry&dq=poetry&hl=&cd=176&source=gbs_api,http://books.google.co.in/books?id=8_h-6r2ZgJEC&dq=poetry&hl=&source=gbs_api
UeyJIvVE7MQC,New York Times Saturday Book Review Supplement,,,,1940-05,,444.0,Books,,,en,,,http://books.google.com/books/content?id=UeyJIvVE7MQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=UeyJIvVE7MQC&q=poetry&dq=poetry&hl=&cd=177&source=gbs_api,http://books.google.co.in/books?id=UeyJIvVE7MQC&dq=poetry&hl=&source=gbs_api
JEoIYG-C6a0C,The Fundamentals of Singing,An Inquiry Into the Mechanical and Expressive Aspects of the Art,Charles Kennedy Scott,,1954,,482.0,Singing,,,en,,,http://books.google.com/books/content?id=JEoIYG-C6a0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=JEoIYG-C6a0C&q=poetry&dq=poetry&hl=&cd=178&source=gbs_api,http://books.google.co.in/books?id=JEoIYG-C6a0C&dq=poetry&hl=&source=gbs_api
TSdXAAAAMAAJ,List of Titles Added to the Catalogue,,University of London. School of Oriental and African Studies. Library,,1983,,440.0,,,,en,,,http://books.google.com/books/content?id=TSdXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=TSdXAAAAMAAJ&pg=PA45&dq=poetry&hl=&cd=179&source=gbs_api,http://books.google.co.in/books?id=TSdXAAAAMAAJ&dq=poetry&hl=&source=gbs_api
zJzT887IXBYC,Macedonian Short Stories,,Раде Сиљан,,2011,,268.0,"Short stories, Macedonian",,,en,,,http://books.google.com/books/content?id=zJzT887IXBYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=zJzT887IXBYC&q=poetry&dq=poetry&hl=&cd=180&source=gbs_api,http://books.google.co.in/books?id=zJzT887IXBYC&dq=poetry&hl=&source=gbs_api
uaoCAAAAYAAJ,"The Drama; Its History, Literature and Influence on Civilization: British drama",,,,1903,,390.0,American drama,,,en,,,http://books.google.com/books/content?id=uaoCAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=uaoCAAAAYAAJ&pg=PP21&dq=drama&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=uaoCAAAAYAAJ&source=gbs_api
RdtMAQAAMAAJ,"The Drama; Its History, Literature and Influence on Civilization: Oriental drama",,"Alfred Bates, James Penny Boyd, John Porter Lamberton",,1903,,368.0,American drama,,,en,,,http://books.google.com/books/content?id=RdtMAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=RdtMAQAAMAAJ&pg=PP18&dq=drama&hl=&cd=2&source=gbs_api,https://play.google.com/store/books/details?id=RdtMAQAAMAAJ&source=gbs_api
Jc3QAAAAMAAJ,The Mediaeval Stage: book I. Minstrelsy. book II. Folk drama,,Edmund Kerchever Chambers,,1903,"From the demise of ancient Roman spectacles (c. 400 AD) to a new class of professional players by the 16th-century. Excellent accounts of wandering minstrels, mimes, mummers, miracle and morality plays, puppet shows, dramatic pageants, liturgical plays and much more.",474.0,"Drama, Medieval",,,en,,,http://books.google.com/books/content?id=Jc3QAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=Jc3QAAAAMAAJ&pg=PR13&dq=drama&hl=&cd=4&source=gbs_api,https://play.google.com/store/books/details?id=Jc3QAAAAMAAJ&source=gbs_api
r-MvAQAAIAAJ,The Drama,,,,1927,,554.0,Drama,,,en,,,http://books.google.com/books/content?id=r-MvAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=r-MvAQAAIAAJ&q=drama&dq=drama&hl=&cd=6&source=gbs_api,http://books.google.co.in/books?id=r-MvAQAAIAAJ&dq=drama&hl=&source=gbs_api
tkl1Y1fQsyIC,Collection of Plays Ca. 1870-1914,,,,1902,,998.0,Drama,,,en,,,http://books.google.com/books/content?id=tkl1Y1fQsyIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=tkl1Y1fQsyIC&pg=RA2-PP1&dq=drama&hl=&cd=8&source=gbs_api,https://play.google.com/store/books/details?id=tkl1Y1fQsyIC&source=gbs_api
n7TfAAAAMAAJ,American Drama from Its Beginnings to the Present,,,Appleton-Century-Crofts,1970,,104.0,Literary Criticism,,,en,,,http://books.google.com/books/content?id=n7TfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=n7TfAAAAMAAJ&pg=PA5&dq=drama&hl=&cd=9&source=gbs_api,http://books.google.co.in/books?id=n7TfAAAAMAAJ&dq=drama&hl=&source=gbs_api
Q9wVMYzN--EC,The Works of the British Dramatists,,Sir John Scott Keltie,,1875,,606.0,Drama,,,en,,,http://books.google.com/books/content?id=Q9wVMYzN--EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=Q9wVMYzN--EC&pg=PR13&dq=drama&hl=&cd=10&source=gbs_api,https://play.google.com/store/books/details?id=Q9wVMYzN--EC&source=gbs_api
4WbQAAAAMAAJ,A Guide to Dramas,,,,1933,,252.0,Drama,,,en,,,http://books.google.com/books/content?id=4WbQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=4WbQAAAAMAAJ&q=drama&dq=drama&hl=&cd=11&source=gbs_api,http://books.google.co.in/books?id=4WbQAAAAMAAJ&dq=drama&hl=&source=gbs_api
THkxAQAAMAAJ,The Century Dictionary and Cyclopedia: The Century dictionary ... prepared under the superintendence of William Dwight Whitney ... rev. & enl. under the superintendence of Benjamin E. Smith,,,,1911,,884.0,Atlases,,,en,,,http://books.google.com/books/content?id=THkxAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=THkxAQAAMAAJ&pg=PA1759&dq=drama&hl=&cd=12&source=gbs_api,https://play.google.com/store/books/details?id=THkxAQAAMAAJ&source=gbs_api
mg5aAAAAMAAJ,Samuel Beckett's Self-referential Drama,The Sensitive Chaos,Shimon Levy,Liverpool University Press,2002,"An exploration of Samuel Beckett's drama, using the criteria that ensue from the works themselves, with particular attention given to the relationship between the medium and the message. This fully revised second edition includes chapters on the radioplays and film and television scripts.",208.0,Drama,,,en,,,http://books.google.com/books/content?id=mg5aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=mg5aAAAAMAAJ&q=drama&dq=drama&hl=&cd=13&source=gbs_api,http://books.google.co.in/books?id=mg5aAAAAMAAJ&dq=drama&hl=&source=gbs_api
9aIAAAAAYAAJ,The School Drama,Including Palsgrave's Introduction to Acolastus,James Lukens McConaughy,,1913,,134.0,College and school drama,,,en,,,http://books.google.com/books/content?id=9aIAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=9aIAAAAAYAAJ&pg=PA12&dq=drama&hl=&cd=14&source=gbs_api,http://books.google.co.in/books?id=9aIAAAAAYAAJ&dq=drama&hl=&source=gbs_api
IPZIAQAAMAAJ,Harper's New Monthly Magazine,,Henry Mills Alden,,1889,,1014.0,American literature,,,en,,,http://books.google.com/books/content?id=IPZIAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=IPZIAQAAMAAJ&pg=PA315&dq=drama&hl=&cd=15&source=gbs_api,https://play.google.com/store/books/details?id=IPZIAQAAMAAJ&source=gbs_api
8CA8AQAAIAAJ,Shakespeare and the Modern Stage,With Other Essays,Sir Sidney Lee,,1906,,278.0,Theater,,,en,,,http://books.google.com/books/content?id=8CA8AQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=8CA8AQAAIAAJ&pg=PA123&dq=drama&hl=&cd=17&source=gbs_api,https://play.google.com/store/books/details?id=8CA8AQAAIAAJ&source=gbs_api
v-7UXD3T8A0C,A short history of English literature. Repr,,George Edward B. Saintsbury,,1903,,848.0,,,,en,,,http://books.google.com/books/content?id=v-7UXD3T8A0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=v-7UXD3T8A0C&pg=PA219&dq=drama&hl=&cd=18&source=gbs_api,https://play.google.com/store/books/details?id=v-7UXD3T8A0C&source=gbs_api
GXAAAAAAYAAJ,The World To-day,A Monthly Record of Human Progress,,,1909,,720.0,American periodicals,,,en,,,http://books.google.com/books/content?id=GXAAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=GXAAAAAAYAAJ&pg=PA546&dq=drama&hl=&cd=20&source=gbs_api,https://play.google.com/store/books/details?id=GXAAAAAAYAAJ&source=gbs_api
WZXZB8jAcvYC,Drama Collection,Selected List ...,"South Bend Public Library (South Bend, Ind.)",,1915,,26.0,,,,en,,,http://books.google.com/books/content?id=WZXZB8jAcvYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=WZXZB8jAcvYC&q=drama&dq=drama&hl=&cd=41&source=gbs_api,http://books.google.co.in/books?id=WZXZB8jAcvYC&dq=drama&hl=&source=gbs_api
v1EAAAAAYAAJ,Putnam's Monthly,,,,1907,,812.0,Literature,,,en,,,http://books.google.com/books/content?id=v1EAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=v1EAAAAAYAAJ&pg=PA350&dq=drama&hl=&cd=42&source=gbs_api,https://play.google.com/store/books/details?id=v1EAAAAAYAAJ&source=gbs_api
pAo_AAAAYAAJ,Circumstantial Evidence,A Monologue,Felix James Morris,,1883,,58.0,,,,en,,,http://books.google.com/books/content?id=pAo_AAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=pAo_AAAAYAAJ&pg=RA2-PT3&dq=drama&hl=&cd=44&source=gbs_api,https://play.google.com/store/books/details?id=pAo_AAAAYAAJ&source=gbs_api
dRQCAAAAQAAJ,"The Golden Thought of Queen Beryl, and Other Stories",,Marie Cameron,,1880,,138.0,,,,en,,,http://books.google.com/books/content?id=dRQCAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=dRQCAAAAQAAJ&pg=RA1-PA26&dq=drama&hl=&cd=45&source=gbs_api,https://play.google.com/store/books/details?id=dRQCAAAAQAAJ&source=gbs_api
ivdlAAAAMAAJ,Trials and Tribunals in the Dramas of Heinrich Von Kleist,,Kim Fordham,Peter Lang Publishing,2007,"What makes the trial so appealing as dramatic form? Why do we watch? Is it simply the quest for truth and justice? Or is it much more than that? From the time of Sophocles, the court has fascinated audiences and dramatists alike. Kleist is no exception, as each of his dramas and many of his stories and anecdotes contain a trial of some sort from its most primitive form of hand-to-hand combat in the duel to more conventional legal proceedings in secular, military and ecclesiastical courts. At trial, we desire, whether consciously or unconsciously, to have our own system of beliefs and behaviours affirmed rather than to attempt to achieve justice: self interest prevails at the expense of truth and equity. The focus of this book is the tension between the restoration of dike, the balance of natural order, and the pursuit of truth and justice as impetus behind the trial. With recourse to the concept of legal instrumentalism, which underscores this preference for order over justice in both the law and literature, the author examines Kleist's dramas to determine the extent to which those individuals in positions of power are able to manipulate the proceedings, seeking not justice and truth, but rather the validation of their own particular version of order. The trial, a tool generally thought to be designed to discover truth and to mete out justice, is used instead, in the hands of the powerful, as an instrument of control and degradation.",164.0,Literary Criticism,,,en,,,http://books.google.com/books/content?id=ivdlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=ivdlAAAAMAAJ&q=drama&dq=drama&hl=&cd=46&source=gbs_api,http://books.google.co.in/books?id=ivdlAAAAMAAJ&dq=drama&hl=&source=gbs_api
_H8v8d9f42gC,The Academy,,,,1871,,696.0,Art,,,en,,,http://books.google.com/books/content?id=_H8v8d9f42gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=_H8v8d9f42gC&pg=RA1-PA190&dq=drama&hl=&cd=47&source=gbs_api,https://play.google.com/store/books/details?id=_H8v8d9f42gC&source=gbs_api
e5QzAQAAMAAJ,Harvard Law Review,,,,1892,,436.0,Electronic journals,,,en,,,http://books.google.com/books/content?id=e5QzAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=e5QzAQAAMAAJ&pg=PA40&dq=drama&hl=&cd=48&source=gbs_api,https://play.google.com/store/books/details?id=e5QzAQAAMAAJ&source=gbs_api
Wqxvi7sP8NMC,“The” Quarterly Review,,,,1885,,610.0,,,,en,,,http://books.google.com/books/content?id=Wqxvi7sP8NMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=Wqxvi7sP8NMC&pg=PA343&dq=drama&hl=&cd=49&source=gbs_api,https://play.google.com/store/books/details?id=Wqxvi7sP8NMC&source=gbs_api
3JYsAQAAMAAJ,The Law Journal Reports,,Henry D. Barton,,1878,,1058.0,"Law reports, digests, etc",,,en,,,http://books.google.com/books/content?id=3JYsAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=3JYsAQAAMAAJ&pg=RA1-PA545&dq=drama&hl=&cd=50&source=gbs_api,https://play.google.com/store/books/details?id=3JYsAQAAMAAJ&source=gbs_api
qWxZY4LpXrQC,The Stanford Dictionary of Anglicised Words and Phrases,,Charles August Maude Fennell,,1892,,850.0,English language,,,en,,,http://books.google.com/books/content?id=qWxZY4LpXrQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=qWxZY4LpXrQC&pg=PA338&dq=drama&hl=&cd=52&source=gbs_api,https://play.google.com/store/books/details?id=qWxZY4LpXrQC&source=gbs_api
8YjQAAAAMAAJ,"The Eclectic Magazine of Foreign Literature, Science, and Art",,,,1889,,892.0,American literature,,,en,,,http://books.google.com/books/content?id=8YjQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=8YjQAAAAMAAJ&pg=PA689&dq=drama&hl=&cd=53&source=gbs_api,https://play.google.com/store/books/details?id=8YjQAAAAMAAJ&source=gbs_api
X3FEAQAAMAAJ,A Selection of Lectures Delivered Before the Sunday Lecture Society,Fourth Selection,"Sunday Lecture Society, London",,1886,,456.0,Science,,,en,,,http://books.google.com/books/content?id=X3FEAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=X3FEAQAAMAAJ&pg=RA6-PA4&dq=drama&hl=&cd=54&source=gbs_api,https://play.google.com/store/books/details?id=X3FEAQAAMAAJ&source=gbs_api
ctHZAAAAMAAJ,The British Drama,The Best Plays in the English Language,,,1804,,628.0,English drama,,,en,,,http://books.google.com/books/content?id=ctHZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=ctHZAAAAMAAJ&printsec=frontcover&dq=drama&hl=&cd=56&source=gbs_api,https://play.google.com/store/books/details?id=ctHZAAAAMAAJ&source=gbs_api
